season,date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,is_cup_final,visitor_margin,home_margin,visitor_win,home_win,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result
1998,1998-06-29,Washington Mystics,48,Houston Comets,73,0,-25.0,25.0,0,1,79,155,W,L,W 73-48 vs. Washington Mystics,L 48-73 @ Houston Comets
1998,1998-06-30,Los Angeles Sparks,56,Sacramento Monarchs,58,0,-2.0,2.0,0,1,80,156,W,L,W 58-56 vs. Los Angeles Sparks,L 56-58 @ Sacramento Monarchs
1998,1998-06-30,Houston Comets,75,Utah Starzz,73,0,2.0,-2.0,1,0,80,157,L,W,L 73-75 vs. Houston Comets,W 75-73 @ Utah Starzz
1998,1998-07-01,New York Liberty,65,Detroit Shock,82,0,-17.0,17.0,0,1,81,158,W,L,W 82-65 vs. New York Liberty,L 65-82 @ Detroit Shock
1998,1998-07-01,Cleveland Rockers,92,Washington Mystics,80,0,12.0,-12.0,1,0,81,159,L,W,L 80-92 vs. Cleveland Rockers,W 92-80 @ Washington Mystics
1998,1998-07-02,Utah Starzz,58,Los Angeles Sparks,57,0,1.0,-1.0,1,0,82,160,L,W,L 57-58 vs. Utah Starzz,W 58-57 @ Los Angeles Sparks
1998,1998-07-02,Phoenix Mercury,76,Cleveland Rockers,61,0,15.0,-15.0,1,0,82,161,L,W,L 61-76 vs. Phoenix Mercury,W 76-61 @ Cleveland Rockers
1998,1998-07-03,Sacramento Monarchs,67,Houston Comets,84,0,-17.0,17.0,0,1,83,162,W,L,W 84-67 vs. Sacramento Monarchs,L 67-84 @ Houston Comets
1998,1998-07-03,Washington Mystics,60,New York Liberty,76,0,-16.0,16.0,0,1,83,163,W,L,W 76-60 vs. Washington Mystics,L 60-76 @ New York Liberty
1998,1998-07-04,Phoenix Mercury,66,Charlotte Sting,68,0,-2.0,2.0,0,1,84,164,W,L,W 68-66 vs. Phoenix Mercury,L 66-68 @ Charlotte Sting
1998,1998-07-05,New York Liberty,62,Washington Mystics,61,0,1.0,-1.0,1,0,85,165,L,W,L 61-62 vs. New York Liberty,W 62-61 @ Washington Mystics
1998,1998-07-05,Utah Starzz,66,Sacramento Monarchs,70,0,-4.0,4.0,0,1,85,166,W,L,W 70-66 vs. Utah Starzz,L 66-70 @ Sacramento Monarchs
1998,1998-07-06,Detroit Shock,56,New York Liberty,59,0,-3.0,3.0,0,1,86,167,W,L,W 59-56 vs. Detroit Shock,L 56-59 @ New York Liberty
1998,1998-07-06,Sacramento Monarchs,64,Utah Starzz,68,0,-4.0,4.0,0,1,86,168,W,L,W 68-64 vs. Sacramento Monarchs,L 64-68 @ Utah Starzz
1998,1998-07-06,Houston Comets,78,Cleveland Rockers,64,0,14.0,-14.0,1,0,86,169,L,W,L 64-78 vs. Houston Comets,W 78-64 @ Cleveland Rockers
1998,1998-07-07,Charlotte Sting,79,Los Angeles Sparks,86,0,-7.0,7.0,0,1,87,170,W,L,W 86-79 vs. Charlotte Sting,L 79-86 @ Los Angeles Sparks
1998,1998-07-08,Houston Comets,79,New York Liberty,54,0,25.0,-25.0,1,0,88,171,L,W,L 54-79 vs. Houston Comets,W 79-54 @ New York Liberty
1998,1998-07-08,Sacramento Monarchs,76,Los Angeles Sparks,71,0,5.0,-5.0,1,0,88,172,L,W,L 71-76 vs. Sacramento Monarchs,W 76-71 @ Los Angeles Sparks
1998,1998-07-08,Washington Mystics,65,Cleveland Rockers,77,0,-12.0,12.0,0,1,88,173,W,L,W 77-65 vs. Washington Mystics,L 65-77 @ Cleveland Rockers
1998,1998-07-08,Charlotte Sting,77,Utah Starzz,69,0,8.0,-8.0,1,0,88,174,L,W,L 69-77 vs. Charlotte Sting,W 77-69 @ Utah Starzz
1998,1998-07-08,Phoenix Mercury,78,Detroit Shock,76,0,2.0,-2.0,1,0,88,175,L,W,L 76-78 vs. Phoenix Mercury,W 78-76 @ Detroit Shock
1998,1998-07-09,Detroit Shock,66,Houston Comets,96,0,-30.0,30.0,0,1,89,176,W,L,W 96-66 vs. Detroit Shock,L 66-96 @ Houston Comets
1998,1998-07-10,Charlotte Sting,63,Sacramento Monarchs,55,0,8.0,-8.0,1,0,90,177,L,W,L 55-63 vs. Charlotte Sting,W 63-55 @ Sacramento Monarchs
1998,1998-07-10,Cleveland Rockers,60,Phoenix Mercury,76,0,-16.0,16.0,0,1,90,178,W,L,W 76-60 vs. Cleveland Rockers,L 60-76 @ Phoenix Mercury
1998,1998-07-11,Detroit Shock,53,Washington Mystics,78,0,-25.0,25.0,0,1,91,179,W,L,W 78-53 vs. Detroit Shock,L 53-78 @ Washington Mystics
1998,1998-07-11,Utah Starzz,68,Houston Comets,72,0,-4.0,4.0,0,1,91,180,W,L,W 72-68 vs. Utah Starzz,L 68-72 @ Houston Comets
1998,1998-07-12,Charlotte Sting,75,New York Liberty,57,0,18.0,-18.0,1,0,92,181,L,W,L 57-75 vs. Charlotte Sting,W 75-57 @ New York Liberty
1998,1998-07-12,Cleveland Rockers,66,Los Angeles Sparks,87,0,-21.0,21.0,0,1,92,182,W,L,W 87-66 vs. Cleveland Rockers,L 66-87 @ Los Angeles Sparks
1998,1998-07-13,Washington Mystics,67,Houston Comets,81,0,-14.0,14.0,0,1,93,183,W,L,W 81-67 vs. Washington Mystics,L 67-81 @ Houston Comets
1998,1998-07-13,Los Angeles Sparks,62,Phoenix Mercury,72,0,-10.0,10.0,0,1,93,184,W,L,W 72-62 vs. Los Angeles Sparks,L 62-72 @ Phoenix Mercury
1998,1998-07-13,Detroit Shock,74,Utah Starzz,67,0,7.0,-7.0,1,0,93,185,L,W,L 67-74 vs. Detroit Shock,W 74-67 @ Utah Starzz
1998,1998-07-14,Cleveland Rockers,61,Sacramento Monarchs,58,0,3.0,-3.0,1,0,94,186,L,W,L 58-61 vs. Cleveland Rockers,W 61-58 @ Sacramento Monarchs
1998,1998-07-15,Detroit Shock,60,Phoenix Mercury,73,0,-13.0,13.0,0,1,95,187,W,L,W 73-60 vs. Detroit Shock,L 60-73 @ Phoenix Mercury
1998,1998-07-15,Sacramento Monarchs,76,Los Angeles Sparks,81,0,-5.0,5.0,0,1,95,188,W,L,W 81-76 vs. Sacramento Monarchs,L 76-81 @ Los Angeles Sparks
1998,1998-07-15,New York Liberty,65,Charlotte Sting,72,0,-7.0,7.0,0,1,95,189,W,L,W 72-65 vs. New York Liberty,L 65-72 @ Charlotte Sting
1998,1998-07-16,New York Liberty,51,Cleveland Rockers,60,0,-9.0,9.0,0,1,96,190,W,L,W 60-51 vs. New York Liberty,L 51-60 @ Cleveland Rockers
1998,1998-07-17,Utah Starzz,67,Detroit Shock,79,0,-12.0,12.0,0,1,97,191,W,L,W 79-67 vs. Utah Starzz,L 67-79 @ Detroit Shock
1998,1998-07-17,Washington Mystics,56,Charlotte Sting,86,0,-30.0,30.0,0,1,97,192,W,L,W 86-56 vs. Washington Mystics,L 56-86 @ Charlotte Sting
1998,1998-07-17,Houston Comets,74,Los Angeles Sparks,68,0,6.0,-6.0,1,0,97,193,L,W,L 68-74 vs. Houston Comets,W 74-68 @ Los Angeles Sparks
1998,1998-07-18,Cleveland Rockers,57,Detroit Shock,72,0,-15.0,15.0,0,1,98,194,W,L,W 72-57 vs. Cleveland Rockers,L 57-72 @ Detroit Shock
1998,1998-07-18,Houston Comets,75,Sacramento Monarchs,44,0,31.0,-31.0,1,0,98,195,L,W,L 44-75 vs. Houston Comets,W 75-44 @ Sacramento Monarchs
1998,1998-07-18,New York Liberty,69,Phoenix Mercury,63,0,6.0,-6.0,1,0,98,196,L,W,L 63-69 vs. New York Liberty,W 69-63 @ Phoenix Mercury
1998,1998-07-19,Charlotte Sting,69,Cleveland Rockers,85,0,-16.0,16.0,0,1,99,197,W,L,W 85-69 vs. Charlotte Sting,L 69-85 @ Cleveland Rockers
1998,1998-07-19,Utah Starzz,99,Washington Mystics,88,0,11.0,-11.0,1,0,99,198,L,W,L 88-99 vs. Utah Starzz,W 99-88 @ Washington Mystics
1998,1998-07-20,Sacramento Monarchs,67,Phoenix Mercury,88,0,-21.0,21.0,0,1,100,199,W,L,W 88-67 vs. Sacramento Monarchs,L 67-88 @ Phoenix Mercury
1998,1998-07-21,New York Liberty,92,Los Angeles Sparks,77,0,15.0,-15.0,1,0,101,200,L,W,L 77-92 vs. New York Liberty,W 92-77 @ Los Angeles Sparks
1998,1998-07-21,Charlotte Sting,84,Washington Mystics,67,0,17.0,-17.0,1,0,101,201,L,W,L 67-84 vs. Charlotte Sting,W 84-67 @ Washington Mystics
1998,1998-07-21,Houston Comets,65,Phoenix Mercury,62,0,3.0,-3.0,1,0,101,202,L,W,L 62-65 vs. Houston Comets,W 65-62 @ Phoenix Mercury
1998,1998-07-22,Washington Mystics,61,Detroit Shock,76,0,-15.0,15.0,0,1,102,203,W,L,W 76-61 vs. Washington Mystics,L 61-76 @ Detroit Shock
1998,1998-07-22,Utah Starzz,61,Charlotte Sting,58,0,3.0,-3.0,1,0,102,204,L,W,L 58-61 vs. Utah Starzz,W 61-58 @ Charlotte Sting
1998,1998-07-23,Phoenix Mercury,68,Los Angeles Sparks,70,0,-2.0,2.0,0,1,103,205,W,L,W 70-68 vs. Phoenix Mercury,L 68-70 @ Los Angeles Sparks
1998,1998-07-24,New York Liberty,76,Sacramento Monarchs,54,0,22.0,-22.0,1,0,104,206,L,W,L 54-76 vs. New York Liberty,W 76-54 @ Sacramento Monarchs
1998,1998-07-25,Los Angeles Sparks,67,Detroit Shock,69,0,-2.0,2.0,0,1,105,207,W,L,W 69-67 vs. Los Angeles Sparks,L 67-69 @ Detroit Shock
1998,1998-07-25,Utah Starzz,59,Cleveland Rockers,69,0,-10.0,10.0,0,1,105,208,W,L,W 69-59 vs. Utah Starzz,L 59-69 @ Cleveland Rockers
1998,1998-07-25,Houston Comets,67,Charlotte Sting,58,0,9.0,-9.0,1,0,105,209,L,W,L 58-67 vs. Houston Comets,W 67-58 @ Charlotte Sting
1998,1998-07-26,Detroit Shock,62,New York Liberty,78,0,-16.0,16.0,0,1,106,210,W,L,W 78-62 vs. Detroit Shock,L 62-78 @ New York Liberty
1998,1998-07-26,Sacramento Monarchs,79,Washington Mystics,65,0,14.0,-14.0,1,0,106,211,L,W,L 65-79 vs. Sacramento Monarchs,W 79-65 @ Washington Mystics
1998,1998-07-27,Sacramento Monarchs,76,Charlotte Sting,70,0,6.0,-6.0,1,0,107,212,L,W,L 70-76 vs. Sacramento Monarchs,W 76-70 @ Charlotte Sting
1998,1998-07-27,Los Angeles Sparks,67,Cleveland Rockers,83,0,-16.0,16.0,0,1,107,213,W,L,W 83-67 vs. Los Angeles Sparks,L 67-83 @ Cleveland Rockers
1998,1998-07-27,Phoenix Mercury,80,Utah Starzz,90,0,-10.0,10.0,0,1,107,214,W,L,W 90-80 vs. Phoenix Mercury,L 80-90 @ Utah Starzz
1998,1998-07-28,Phoenix Mercury,62,Houston Comets,72,0,-10.0,10.0,0,1,108,215,W,L,W 72-62 vs. Phoenix Mercury,L 62-72 @ Houston Comets
1998,1998-07-29,Los Angeles Sparks,77,Washington Mystics,68,0,9.0,-9.0,1,0,109,216,L,W,L 68-77 vs. Los Angeles Sparks,W 77-68 @ Washington Mystics
1998,1998-07-29,Sacramento Monarchs,67,Cleveland Rockers,75,0,-8.0,8.0,0,1,109,217,W,L,W 75-67 vs. Sacramento Monarchs,L 67-75 @ Cleveland Rockers
1998,1998-07-30,Cleveland Rockers,64,Charlotte Sting,79,0,-15.0,15.0,0,1,110,218,W,L,W 79-64 vs. Cleveland Rockers,L 64-79 @ Charlotte Sting
1998,1998-07-30,Utah Starzz,65,Houston Comets,88,0,-23.0,23.0,0,1,110,219,W,L,W 88-65 vs. Utah Starzz,L 65-88 @ Houston Comets
1998,1998-07-31,Phoenix Mercury,56,Los Angeles Sparks,71,0,-15.0,15.0,0,1,111,220,W,L,W 71-56 vs. Phoenix Mercury,L 56-71 @ Los Angeles Sparks
1998,1998-07-31,Sacramento Monarchs,77,Detroit Shock,78,0,-1.0,1.0,0,1,111,221,W,L,W 78-77 vs. Sacramento Monarchs,L 77-78 @ Detroit Shock
1998,1998-08-01,Cleveland Rockers,74,Houston Comets,71,0,3.0,-3.0,1,0,112,222,L,W,L 71-74 vs. Cleveland Rockers,W 74-71 @ Houston Comets
1998,1998-08-01,Los Angeles Sparks,73,Utah Starzz,65,0,8.0,-8.0,1,0,112,223,L,W,L 65-73 vs. Los Angeles Sparks,W 73-65 @ Utah Starzz
1998,1998-08-01,New York Liberty,67,Washington Mystics,53,0,14.0,-14.0,1,0,112,224,L,W,L 53-67 vs. New York Liberty,W 67-53 @ Washington Mystics
1998,1998-08-02,Charlotte Sting,67,New York Liberty,85,0,-18.0,18.0,0,1,113,225,W,L,W 85-67 vs. Charlotte Sting,L 67-85 @ New York Liberty
1998,1998-08-02,Sacramento Monarchs,53,Houston Comets,70,0,-17.0,17.0,0,1,113,226,W,L,W 70-53 vs. Sacramento Monarchs,L 53-70 @ Houston Comets
1998,1998-08-03,Washington Mystics,72,Los Angeles Sparks,86,0,-14.0,14.0,0,1,114,227,W,L,W 86-72 vs. Washington Mystics,L 72-86 @ Los Angeles Sparks
1998,1998-08-03,Detroit Shock,68,Charlotte Sting,71,0,-3.0,3.0,0,1,114,228,W,L,W 71-68 vs. Detroit Shock,L 68-71 @ Charlotte Sting
1998,1998-08-04,Washington Mystics,59,Phoenix Mercury,88,0,-29.0,29.0,0,1,115,229,W,L,W 88-59 vs. Washington Mystics,L 59-88 @ Phoenix Mercury
1998,1998-08-04,Cleveland Rockers,72,Sacramento Monarchs,60,0,12.0,-12.0,1,0,115,230,L,W,L 60-72 vs. Cleveland Rockers,W 72-60 @ Sacramento Monarchs
1998,1998-08-04,Houston Comets,77,Utah Starzz,57,0,20.0,-20.0,1,0,115,231,L,W,L 57-77 vs. Houston Comets,W 77-57 @ Utah Starzz
1998,1998-08-05,Los Angeles Sparks,61,Detroit Shock,73,0,-12.0,12.0,0,1,116,232,W,L,W 73-61 vs. Los Angeles Sparks,L 61-73 @ Detroit Shock
1998,1998-08-05,New York Liberty,61,Charlotte Sting,69,0,-8.0,8.0,0,1,116,233,W,L,W 69-61 vs. New York Liberty,L 61-69 @ Charlotte Sting
1998,1998-08-06,Cleveland Rockers,79,Utah Starzz,69,0,10.0,-10.0,1,0,117,234,L,W,L 69-79 vs. Cleveland Rockers,W 79-69 @ Utah Starzz
1998,1998-08-06,Phoenix Mercury,64,Houston Comets,75,0,-11.0,11.0,0,1,117,235,W,L,W 75-64 vs. Phoenix Mercury,L 64-75 @ Houston Comets
1998,1998-08-07,Houston Comets,61,Detroit Shock,57,0,4.0,-4.0,1,0,118,236,L,W,L 57-61 vs. Houston Comets,W 61-57 @ Detroit Shock
1998,1998-08-07,Washington Mystics,55,Sacramento Monarchs,76,0,-21.0,21.0,0,1,118,237,W,L,W 76-55 vs. Washington Mystics,L 55-76 @ Sacramento Monarchs
1998,1998-08-08,Los Angeles Sparks,62,New York Liberty,80,0,-18.0,18.0,0,1,119,238,W,L,W 80-62 vs. Los Angeles Sparks,L 62-80 @ New York Liberty
1998,1998-08-08,Utah Starzz,62,Phoenix Mercury,68,0,-6.0,6.0,0,1,119,239,W,L,W 68-62 vs. Utah Starzz,L 62-68 @ Phoenix Mercury
1998,1998-08-08,Charlotte Sting,58,Cleveland Rockers,65,0,-7.0,7.0,0,1,119,240,W,L,W 65-58 vs. Charlotte Sting,L 58-65 @ Cleveland Rockers
1998,1998-08-09,Los Angeles Sparks,74,Washington Mystics,76,0,-2.0,2.0,0,1,120,241,W,L,W 76-74 vs. Los Angeles Sparks,L 74-76 @ Washington Mystics
1998,1998-08-10,Phoenix Mercury,82,Cleveland Rockers,80,0,2.0,-2.0,1,0,121,242,L,W,L 80-82 vs. Phoenix Mercury,W 82-80 @ Cleveland Rockers
1998,1998-08-10,Charlotte Sting,67,Houston Comets,70,0,-3.0,3.0,0,1,121,243,W,L,W 70-67 vs. Charlotte Sting,L 67-70 @ Houston Comets
1998,1998-08-10,Detroit Shock,77,Utah Starzz,73,0,4.0,-4.0,1,0,121,244,L,W,L 73-77 vs. Detroit Shock,W 77-73 @ Utah Starzz
1998,1998-08-11,Detroit Shock,50,Sacramento Monarchs,41,0,9.0,-9.0,1,0,122,245,L,W,L 41-50 vs. Detroit Shock,W 50-41 @ Sacramento Monarchs
1998,1998-08-11,Phoenix Mercury,78,New York Liberty,79,0,-1.0,1.0,0,1,122,246,W,L,W 79-78 vs. Phoenix Mercury,L 78-79 @ New York Liberty
1998,1998-08-12,Los Angeles Sparks,65,Charlotte Sting,52,0,13.0,-13.0,1,0,123,247,L,W,L 52-65 vs. Los Angeles Sparks,W 65-52 @ Charlotte Sting
1998,1998-08-12,Sacramento Monarchs,71,Utah Starzz,81,0,-10.0,10.0,0,1,123,248,W,L,W 81-71 vs. Sacramento Monarchs,L 71-81 @ Utah Starzz
1998,1998-08-12,Cleveland Rockers,75,Washington Mystics,55,0,20.0,-20.0,1,0,123,249,L,W,L 55-75 vs. Cleveland Rockers,W 75-55 @ Washington Mystics
1998,1998-08-13,Washington Mystics,45,New York Liberty,88,0,-43.0,43.0,0,1,124,250,W,L,W 88-45 vs. Washington Mystics,L 45-88 @ New York Liberty
1998,1998-08-14,Cleveland Rockers,85,Charlotte Sting,72,0,13.0,-13.0,1,0,125,251,L,W,L 72-85 vs. Cleveland Rockers,W 85-72 @ Charlotte Sting
1998,1998-08-14,Utah Starzz,67,Los Angeles Sparks,87,0,-20.0,20.0,0,1,125,252,W,L,W 87-67 vs. Utah Starzz,L 67-87 @ Los Angeles Sparks
1998,1998-08-14,Detroit Shock,59,Phoenix Mercury,84,0,-25.0,25.0,0,1,125,253,W,L,W 84-59 vs. Detroit Shock,L 59-84 @ Phoenix Mercury
1998,1998-08-15,Utah Starzz,55,Sacramento Monarchs,82,0,-27.0,27.0,0,1,126,254,W,L,W 82-55 vs. Utah Starzz,L 55-82 @ Sacramento Monarchs
1998,1998-08-15,Houston Comets,54,New York Liberty,70,0,-16.0,16.0,0,1,126,255,W,L,W 70-54 vs. Houston Comets,L 54-70 @ New York Liberty
1998,1998-08-15,Washington Mystics,71,Cleveland Rockers,90,0,-19.0,19.0,0,1,126,256,W,L,W 90-71 vs. Washington Mystics,L 71-90 @ Cleveland Rockers
1998,1998-08-16,Detroit Shock,77,Los Angeles Sparks,76,0,1.0,-1.0,1,0,127,257,L,W,L 76-77 vs. Detroit Shock,W 77-76 @ Los Angeles Sparks
1998,1998-08-16,Phoenix Mercury,85,Sacramento Monarchs,69,0,16.0,-16.0,1,0,127,258,L,W,L 69-85 vs. Phoenix Mercury,W 85-69 @ Sacramento Monarchs
1998,1998-08-17,Cleveland Rockers,70,New York Liberty,64,0,6.0,-6.0,1,0,128,259,L,W,L 64-70 vs. Cleveland Rockers,W 70-64 @ New York Liberty
1998,1998-08-17,Phoenix Mercury,75,Utah Starzz,64,0,11.0,-11.0,1,0,128,260,L,W,L 64-75 vs. Phoenix Mercury,W 75-64 @ Utah Starzz
1998,1998-08-17,Houston Comets,110,Washington Mystics,65,0,45.0,-45.0,1,0,128,261,L,W,L 65-110 vs. Houston Comets,W 110-65 @ Washington Mystics
1998,1998-08-19,New York Liberty,68,Detroit Shock,82,0,-14.0,14.0,0,1,129,262,W,L,W 82-68 vs. New York Liberty,L 68-82 @ Detroit Shock
1998,1998-08-19,Charlotte Sting,105,Washington Mystics,69,0,36.0,-36.0,1,0,129,263,L,W,L 69-105 vs. Charlotte Sting,W 105-69 @ Washington Mystics
1998,1998-08-19,Los Angeles Sparks,71,Houston Comets,80,0,-9.0,9.0,0,1,129,264,W,L,W 80-71 vs. Los Angeles Sparks,L 71-80 @ Houston Comets
1998,1998-08-19,Sacramento Monarchs,62,Phoenix Mercury,71,0,-9.0,9.0,0,1,129,265,W,L,W 71-62 vs. Sacramento Monarchs,L 62-71 @ Phoenix Mercury
1998,1998-08-22,Cleveland Rockers,68,Phoenix Mercury,78,0,-10.0,10.0,0,1,130,266,W,L,W 78-68 vs. Cleveland Rockers,L 68-78 @ Phoenix Mercury
1998,1998-08-22,Houston Comets,85,Charlotte Sting,71,0,14.0,-14.0,1,0,130,267,L,W,L 71-85 vs. Houston Comets,W 85-71 @ Charlotte Sting
1998,1998-08-24,Charlotte Sting,61,Houston Comets,77,0,-16.0,16.0,0,1,131,268,W,L,W 77-61 vs. Charlotte Sting,L 61-77 @ Houston Comets
1998,1998-08-24,Phoenix Mercury,66,Cleveland Rockers,67,0,-1.0,1.0,0,1,131,269,W,L,W 67-66 vs. Phoenix Mercury,L 66-67 @ Cleveland Rockers
1998,1998-08-25,Phoenix Mercury,71,Cleveland Rockers,60,0,11.0,-11.0,1,0,132,270,L,W,L 60-71 vs. Phoenix Mercury,W 71-60 @ Cleveland Rockers
1998,1998-08-27,Houston Comets,51,Phoenix Mercury,54,0,-3.0,3.0,0,1,133,271,W,L,W 54-51 vs. Houston Comets,L 51-54 @ Phoenix Mercury
1998,1998-08-29,Phoenix Mercury,69,Houston Comets,74,0,-5.0,5.0,0,1,134,272,W,L,W 74-69 vs. Phoenix Mercury,L 69-74 @ Houston Comets
1998,1998-09-01,Phoenix Mercury,71,Houston Comets,80,0,-9.0,9.0,0,1,135,273,W,L,W 80-71 vs. Phoenix Mercury,L 71-80 @ Houston Comets
1999,1999-06-10,Sacramento Monarchs,78,Los Angeles Sparks,100,0,-22.0,22.0,0,1,136,274,W,L,W 100-78 vs. Sacramento Monarchs,L 78-100 @ Los Angeles Sparks
1999,1999-06-10,Houston Comets,77,Orlando Miracle,63,0,14.0,-14.0,1,0,136,275,L,W,L 63-77 vs. Houston Comets,W 77-63 @ Orlando Miracle
1999,1999-06-10,Charlotte Sting,83,Washington Mystics,73,0,10.0,-10.0,1,0,136,276,L,W,L 73-83 vs. Charlotte Sting,W 83-73 @ Washington Mystics
1999,1999-06-10,Cleveland Rockers,60,New York Liberty,87,0,-27.0,27.0,0,1,136,277,W,L,W 87-60 vs. Cleveland Rockers,L 60-87 @ New York Liberty
1999,1999-06-12,Phoenix Mercury,85,Sacramento Monarchs,96,0,-11.0,11.0,0,1,137,278,W,L,W 96-85 vs. Phoenix Mercury,L 85-96 @ Sacramento Monarchs
1999,1999-06-12,Washington Mystics,63,Houston Comets,88,0,-25.0,25.0,0,1,137,279,W,L,W 88-63 vs. Washington Mystics,L 63-88 @ Houston Comets
1999,1999-06-12,Los Angeles Sparks,75,Cleveland Rockers,59,0,16.0,-16.0,1,0,137,280,L,W,L 59-75 vs. Los Angeles Sparks,W 75-59 @ Cleveland Rockers
1999,1999-06-12,New York Liberty,68,Charlotte Sting,57,0,11.0,-11.0,1,0,137,281,L,W,L 57-68 vs. New York Liberty,W 68-57 @ Charlotte Sting
1999,1999-06-12,Detroit Shock,51,Minnesota Lynx,68,0,-17.0,17.0,0,1,137,282,W,L,W 68-51 vs. Detroit Shock,L 51-68 @ Minnesota Lynx
1999,1999-06-12,Orlando Miracle,65,Utah Starzz,71,0,-6.0,6.0,0,1,137,283,W,L,W 71-65 vs. Orlando Miracle,L 65-71 @ Utah Starzz
1999,1999-06-14,Detroit Shock,73,Cleveland Rockers,71,0,2.0,-2.0,1,0,138,284,L,W,L 71-73 vs. Detroit Shock,W 73-71 @ Cleveland Rockers
1999,1999-06-14,Washington Mystics,83,New York Liberty,61,0,22.0,-22.0,1,0,138,285,L,W,L 61-83 vs. Washington Mystics,W 83-61 @ New York Liberty
1999,1999-06-14,Utah Starzz,54,Minnesota Lynx,78,0,-24.0,24.0,0,1,138,286,W,L,W 78-54 vs. Utah Starzz,L 54-78 @ Minnesota Lynx
1999,1999-06-14,Sacramento Monarchs,74,Phoenix Mercury,64,0,10.0,-10.0,1,0,138,287,L,W,L 64-74 vs. Sacramento Monarchs,W 74-64 @ Phoenix Mercury
1999,1999-06-15,Los Angeles Sparks,86,Orlando Miracle,88,0,-2.0,2.0,0,1,139,288,W,L,W 88-86 vs. Los Angeles Sparks,L 86-88 @ Orlando Miracle
1999,1999-06-17,Cleveland Rockers,50,Sacramento Monarchs,70,0,-20.0,20.0,0,1,140,289,W,L,W 70-50 vs. Cleveland Rockers,L 50-70 @ Sacramento Monarchs
1999,1999-06-17,Orlando Miracle,74,Detroit Shock,79,0,-5.0,5.0,0,1,140,290,W,L,W 79-74 vs. Orlando Miracle,L 74-79 @ Detroit Shock
1999,1999-06-17,Utah Starzz,73,Houston Comets,93,0,-20.0,20.0,0,1,140,291,W,L,W 93-73 vs. Utah Starzz,L 73-93 @ Houston Comets
1999,1999-06-18,Los Angeles Sparks,72,New York Liberty,84,0,-12.0,12.0,0,1,141,292,W,L,W 84-72 vs. Los Angeles Sparks,L 72-84 @ New York Liberty
1999,1999-06-18,Detroit Shock,76,Washington Mystics,69,0,7.0,-7.0,1,0,141,293,L,W,L 69-76 vs. Detroit Shock,W 76-69 @ Washington Mystics
1999,1999-06-19,Houston Comets,69,Minnesota Lynx,55,0,14.0,-14.0,1,0,142,294,L,W,L 55-69 vs. Houston Comets,W 69-55 @ Minnesota Lynx
1999,1999-06-19,Los Angeles Sparks,73,Charlotte Sting,69,0,4.0,-4.0,1,0,142,295,L,W,L 69-73 vs. Los Angeles Sparks,W 73-69 @ Charlotte Sting
1999,1999-06-19,Sacramento Monarchs,75,Utah Starzz,85,0,-10.0,10.0,0,1,142,296,W,L,W 85-75 vs. Sacramento Monarchs,L 75-85 @ Utah Starzz
1999,1999-06-19,Cleveland Rockers,67,Phoenix Mercury,76,0,-9.0,9.0,0,1,142,297,W,L,W 76-67 vs. Cleveland Rockers,L 67-76 @ Phoenix Mercury
1999,1999-06-19,Washington Mystics,68,Orlando Miracle,73,0,-5.0,5.0,0,1,142,298,W,L,W 73-68 vs. Washington Mystics,L 68-73 @ Orlando Miracle
1999,1999-06-20,Detroit Shock,62,New York Liberty,69,0,-7.0,7.0,0,1,143,299,W,L,W 69-62 vs. Detroit Shock,L 62-69 @ New York Liberty
1999,1999-06-21,Phoenix Mercury,76,Orlando Miracle,80,0,-4.0,4.0,0,1,144,300,W,L,W 80-76 vs. Phoenix Mercury,L 76-80 @ Orlando Miracle
1999,1999-06-22,Phoenix Mercury,79,Washington Mystics,76,0,3.0,-3.0,1,0,145,301,L,W,L 76-79 vs. Phoenix Mercury,W 79-76 @ Washington Mystics
1999,1999-06-22,Minnesota Lynx,62,Sacramento Monarchs,79,0,-17.0,17.0,0,1,145,302,W,L,W 79-62 vs. Minnesota Lynx,L 62-79 @ Sacramento Monarchs
1999,1999-06-22,Los Angeles Sparks,76,Houston Comets,84,0,-8.0,8.0,0,1,145,303,W,L,W 84-76 vs. Los Angeles Sparks,L 76-84 @ Houston Comets
1999,1999-06-22,Orlando Miracle,71,Cleveland Rockers,62,0,9.0,-9.0,1,0,145,304,L,W,L 62-71 vs. Orlando Miracle,W 71-62 @ Cleveland Rockers
1999,1999-06-22,Charlotte Sting,69,Detroit Shock,75,0,-6.0,6.0,0,1,145,305,W,L,W 75-69 vs. Charlotte Sting,L 69-75 @ Detroit Shock
1999,1999-06-24,Utah Starzz,69,Sacramento Monarchs,107,0,-38.0,38.0,0,1,146,306,W,L,W 107-69 vs. Utah Starzz,L 69-107 @ Sacramento Monarchs
1999,1999-06-24,Minnesota Lynx,86,Los Angeles Sparks,73,0,13.0,-13.0,1,0,146,307,L,W,L 73-86 vs. Minnesota Lynx,W 86-73 @ Los Angeles Sparks
1999,1999-06-24,Houston Comets,77,Detroit Shock,65,0,12.0,-12.0,1,0,146,308,L,W,L 65-77 vs. Houston Comets,W 77-65 @ Detroit Shock
