ranking_id,date,season,name,rating,rank,record,current_date,season_flag,name_season,champ,runnerup,finals_status,last_game_result,opponent
965.0,2008-09-21,2008,Houston Comets,0.050348665415297,9,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
965.0,2008-09-21,2008,Indiana Fever,-0.0943453947259143,11,18 - 18,0,0,Indiana Fever - 2008,0,0,0,W @ Detroit Shock 89-82,Detroit Shock
965.0,2008-09-21,2008,Los Angeles Sparks,0.5852653381724472,4,21 - 15,0,0,Los Angeles Sparks - 2008,0,0,0,L @ Seattle Storm 50-64,Seattle Storm
965.0,2008-09-21,2008,Minnesota Lynx,-0.020529402469839,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
965.0,2008-09-21,2008,New York Liberty,0.2537126032392721,8,20 - 16,0,0,New York Liberty - 2008,0,0,0,No Game,
965.0,2008-09-21,2008,Phoenix Mercury,0.2761817861084752,7,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
965.0,2008-09-21,2008,Sacramento Monarchs,0.4816877325203016,5,19 - 17,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
965.0,2008-09-21,2008,San Antonio Silver Stars,1.3928060828784123,1,25 - 11,0,0,San Antonio Silver Stars - 2008,0,1,1,No Game,
965.0,2008-09-21,2008,Seattle Storm,0.690742243734513,3,23 - 13,0,0,Seattle Storm - 2008,0,0,0,W vs. Los Angeles Sparks 64-50,Los Angeles Sparks
965.0,2008-09-21,2008,Washington Mystics,-2.3702721826443827,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Atlanta Dream,-1.676201000809692,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Chicago Sky,-0.6188671613669154,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Connecticut Sun,0.1022704253049327,8,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,L vs. New York Liberty 62-66,New York Liberty
966.0,2008-09-22,2008,Detroit Shock,0.7792764385588211,2,23 - 13,0,0,Detroit Shock - 2008,1,0,2,No Game,
966.0,2008-09-22,2008,Houston Comets,-0.0212683866525784,10,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Indiana Fever,-0.1188520912366599,11,18 - 18,0,0,Indiana Fever - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Los Angeles Sparks,0.7290208046800628,3,21 - 15,0,0,Los Angeles Sparks - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Minnesota Lynx,-0.0185706055934651,9,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,New York Liberty,0.412947839708638,5,21 - 16,0,0,New York Liberty - 2008,0,0,0,W @ Connecticut Sun 66-62,Connecticut Sun
966.0,2008-09-22,2008,Phoenix Mercury,0.3114016481527611,7,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Sacramento Monarchs,0.394528521736793,6,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,L @ San Antonio Silver Stars 81-86,San Antonio Silver Stars
966.0,2008-09-22,2008,San Antonio Silver Stars,1.5275767793161794,1,26 - 11,0,0,San Antonio Silver Stars - 2008,0,1,1,W vs. Sacramento Monarchs 86-81,Sacramento Monarchs
966.0,2008-09-22,2008,Seattle Storm,0.6430143942263116,4,23 - 13,0,0,Seattle Storm - 2008,0,0,0,No Game,
966.0,2008-09-22,2008,Washington Mystics,-2.4462776060251907,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Atlanta Dream,-1.7174189365343393,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Chicago Sky,-0.5973591498483076,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Connecticut Sun,0.1719534470530536,8,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Detroit Shock,1.0657113477590898,2,24 - 13,0,0,Detroit Shock - 2008,1,0,2,W vs. Indiana Fever 80-61,Indiana Fever
967.0,2008-09-23,2008,Houston Comets,-0.0087159063237443,9,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Indiana Fever,-0.3926147051267135,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,L @ Detroit Shock 61-80,Detroit Shock
967.0,2008-09-23,2008,Los Angeles Sparks,0.9236904925060944,3,22 - 15,0,0,Los Angeles Sparks - 2008,0,0,0,W @ Seattle Storm 71-64,Seattle Storm
967.0,2008-09-23,2008,Minnesota Lynx,-0.0434278331768441,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,New York Liberty,0.4263064223915527,4,21 - 16,0,0,New York Liberty - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Phoenix Mercury,0.2823722354635918,7,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,Sacramento Monarchs,0.35583239509199,6,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
967.0,2008-09-23,2008,San Antonio Silver Stars,1.5155637998808524,1,26 - 11,0,0,San Antonio Silver Stars - 2008,0,1,1,No Game,
967.0,2008-09-23,2008,Seattle Storm,0.360281713692937,5,23 - 14,0,0,Seattle Storm - 2008,0,0,0,L vs. Los Angeles Sparks 64-71,Los Angeles Sparks
967.0,2008-09-23,2008,Washington Mystics,-2.3421753228292097,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Atlanta Dream,-1.644552225414021,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Chicago Sky,-0.673950048543348,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Connecticut Sun,0.1517306157279298,8,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Detroit Shock,1.0990582173847234,3,24 - 13,0,0,Detroit Shock - 2008,1,0,2,No Game,
968.0,2008-09-25,2008,Houston Comets,0.039782658973614,9,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Indiana Fever,-0.4005409022407221,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Los Angeles Sparks,1.198540898412737,2,23 - 15,0,0,Los Angeles Sparks - 2008,0,0,0,W vs. San Antonio Silver Stars 85-70,San Antonio Silver Stars
968.0,2008-09-25,2008,Minnesota Lynx,-0.0904550784087447,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,New York Liberty,0.4113100366511552,4,21 - 16,0,0,New York Liberty - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Phoenix Mercury,0.2820956458159677,7,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Sacramento Monarchs,0.3107399797899868,6,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,San Antonio Silver Stars,1.2159730276749658,1,26 - 12,0,0,San Antonio Silver Stars - 2008,0,1,1,L @ Los Angeles Sparks 70-85,Los Angeles Sparks
968.0,2008-09-25,2008,Seattle Storm,0.370429045824472,5,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
968.0,2008-09-25,2008,Washington Mystics,-2.270161871648712,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Atlanta Dream,-1.6831819245493609,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Chicago Sky,-0.6488971224504189,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Connecticut Sun,0.1497000975106786,8,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Detroit Shock,0.99935138252581,3,24 - 14,0,0,Detroit Shock - 2008,1,0,2,L @ New York Liberty 56-60,New York Liberty
969.0,2008-09-26,2008,Houston Comets,0.0543559010046683,9,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Indiana Fever,-0.4090162301754653,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Los Angeles Sparks,1.2038618769354412,1,23 - 15,0,0,Los Angeles Sparks - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Minnesota Lynx,-0.0814476388313918,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,New York Liberty,0.5412882303555255,4,22 - 16,0,0,New York Liberty - 2008,0,0,0,W vs. Detroit Shock 60-56,Detroit Shock
969.0,2008-09-26,2008,Phoenix Mercury,0.2874283606274258,7,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Sacramento Monarchs,0.2902388477367834,6,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,San Antonio Silver Stars,1.165505216515808,2,26 - 12,0,0,San Antonio Silver Stars - 2008,0,1,1,No Game,
969.0,2008-09-26,2008,Seattle Storm,0.446037377676261,5,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
969.0,2008-09-26,2008,Washington Mystics,-2.31522437488177,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Atlanta Dream,-1.7026626278861725,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Chicago Sky,-0.6841975746804896,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Connecticut Sun,0.0989603504925464,8,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Detroit Shock,0.9285709128299676,3,24 - 14,0,0,Detroit Shock - 2008,1,0,2,No Game,
970.0,2008-09-27,2008,Houston Comets,0.0885157629163418,9,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Indiana Fever,-0.4269265504791612,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Los Angeles Sparks,1.1868087272864467,2,23 - 16,0,0,Los Angeles Sparks - 2008,0,0,0,L @ San Antonio Silver Stars 66-67,San Antonio Silver Stars
970.0,2008-09-27,2008,Minnesota Lynx,-0.0304449739256965,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,New York Liberty,0.4585452315960022,4,22 - 16,0,0,New York Liberty - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Phoenix Mercury,0.4179834589683577,7,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Sacramento Monarchs,0.4268493681226158,5,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,San Antonio Silver Stars,1.2101381919979448,1,27 - 12,0,0,San Antonio Silver Stars - 2008,0,1,1,W vs. Los Angeles Sparks 67-66,Los Angeles Sparks
970.0,2008-09-27,2008,Seattle Storm,0.4231519716533997,6,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
970.0,2008-09-27,2008,Washington Mystics,-2.3952922488921047,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Atlanta Dream,-1.6473140552990426,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Chicago Sky,-0.6560841312361938,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Connecticut Sun,0.0822995419345527,8,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Detroit Shock,1.1125243111938077,2,25 - 14,0,0,Detroit Shock - 2008,1,0,2,W vs. New York Liberty 64-55,New York Liberty
971.0,2008-09-28,2008,Houston Comets,0.0624308613896387,9,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Indiana Fever,-0.3821396122305727,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Los Angeles Sparks,1.0282397511272423,3,23 - 17,0,0,Los Angeles Sparks - 2008,0,0,0,L @ San Antonio Silver Stars 72-76,San Antonio Silver Stars
971.0,2008-09-28,2008,Minnesota Lynx,-0.0431926639459253,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,New York Liberty,0.2797108721103116,7,22 - 17,0,0,New York Liberty - 2008,0,0,0,L @ Detroit Shock 55-64,Detroit Shock
971.0,2008-09-28,2008,Phoenix Mercury,0.4139251859405325,5,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Sacramento Monarchs,0.4161672071678621,4,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,San Antonio Silver Stars,1.268365184239743,1,28 - 12,0,0,San Antonio Silver Stars - 2008,0,1,1,W vs. Los Angeles Sparks 76-72,Los Angeles Sparks
971.0,2008-09-28,2008,Seattle Storm,0.3404428080224855,6,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
971.0,2008-09-28,2008,Washington Mystics,-2.27537526041444,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Atlanta Dream,-1.6788677968257857,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Chicago Sky,-0.6269161062677737,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Connecticut Sun,0.0767829950621751,9,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Detroit Shock,1.1410687062640266,2,26 - 14,0,0,Detroit Shock - 2008,1,0,2,W vs. New York Liberty 75-73,New York Liberty
972.0,2008-09-29,2008,Houston Comets,0.1552464017298045,8,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Indiana Fever,-0.3807426226260392,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Los Angeles Sparks,1.0489943638556924,3,23 - 17,0,0,Los Angeles Sparks - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Minnesota Lynx,-0.0932750832620013,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,New York Liberty,0.2170817781575094,7,22 - 18,0,0,New York Liberty - 2008,0,0,0,L @ Detroit Shock 73-75,Detroit Shock
972.0,2008-09-29,2008,Phoenix Mercury,0.4219055931324415,4,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Sacramento Monarchs,0.366496668149633,5,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,San Antonio Silver Stars,1.2493184752045023,1,28 - 12,0,0,San Antonio Silver Stars - 2008,0,1,1,No Game,
972.0,2008-09-29,2008,Seattle Storm,0.294070827820912,6,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
972.0,2008-09-29,2008,Washington Mystics,-2.191164200395096,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Atlanta Dream,-1.6791460501886697,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Chicago Sky,-0.5163109336900059,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Connecticut Sun,0.1154558002235833,9,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Detroit Shock,1.3912234210949792,1,27 - 14,0,0,Detroit Shock - 2008,1,0,2,W @ San Antonio Silver Stars 77-69,San Antonio Silver Stars
973.0,2008-10-01,2008,Houston Comets,0.1423973085641411,8,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Indiana Fever,-0.330837851106723,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Los Angeles Sparks,0.9411743330144976,2,23 - 17,0,0,Los Angeles Sparks - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Minnesota Lynx,-0.1460080742366504,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,New York Liberty,0.2597336602856653,6,22 - 18,0,0,New York Liberty - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Phoenix Mercury,0.3944608819301489,4,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Sacramento Monarchs,0.2882815980186459,5,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,San Antonio Silver Stars,0.938702250224976,3,28 - 13,0,0,San Antonio Silver Stars - 2008,0,1,1,L vs. Detroit Shock 69-77,Detroit Shock
973.0,2008-10-01,2008,Seattle Storm,0.2402525901561293,7,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
973.0,2008-10-01,2008,Washington Mystics,-2.039378934290718,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Atlanta Dream,-1.6075825546240152,13,4 - 30,0,0,Atlanta Dream - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Chicago Sky,-0.4823140970386124,12,12 - 22,0,0,Chicago Sky - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Connecticut Sun,0.102414428262264,9,22 - 15,0,0,Connecticut Sun - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Detroit Shock,1.5736702741436286,1,28 - 14,0,0,Detroit Shock - 2008,1,0,2,W @ San Antonio Silver Stars 69-61,San Antonio Silver Stars
974.0,2008-10-03,2008,Houston Comets,0.1505910547939843,8,17 - 17,0,0,Houston Comets - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Indiana Fever,-0.2812851317927938,11,18 - 19,0,0,Indiana Fever - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Los Angeles Sparks,0.902997388043165,2,23 - 17,0,0,Los Angeles Sparks - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Minnesota Lynx,-0.1703898486874153,10,16 - 18,0,0,Minnesota Lynx - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,New York Liberty,0.2897127041658983,5,22 - 18,0,0,New York Liberty - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Phoenix Mercury,0.3567720909032447,4,16 - 18,0,0,Phoenix Mercury - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Sacramento Monarchs,0.242615511093042,6,19 - 18,0,0,Sacramento Monarchs - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,San Antonio Silver Stars,0.7918942302959355,3,28 - 14,0,0,San Antonio Silver Stars - 2008,0,1,1,L vs. Detroit Shock 61-69,Detroit Shock
974.0,2008-10-03,2008,Seattle Storm,0.1940741919724497,7,23 - 14,0,0,Seattle Storm - 2008,0,0,0,No Game,
974.0,2008-10-03,2008,Washington Mystics,-2.063170241530775,14,10 - 24,0,0,Washington Mystics - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Atlanta Dream,-1.5280895507348424,13,4 - 30,0,2,Atlanta Dream - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Chicago Sky,-0.4478905520917448,12,12 - 22,0,2,Chicago Sky - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Connecticut Sun,-0.0075365706304746,9,22 - 15,0,2,Connecticut Sun - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Detroit Shock,1.8579315873530304,1,29 - 14,0,2,Detroit Shock - 2008,1,0,2,W vs. San Antonio Silver Stars 76-60,San Antonio Silver Stars
975.0,2008-10-05,2008,Houston Comets,0.1376037020171613,7,17 - 17,0,2,Houston Comets - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Indiana Fever,-0.1104510340893506,10,18 - 19,0,2,Indiana Fever - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Los Angeles Sparks,0.8061147436532665,2,23 - 17,0,2,Los Angeles Sparks - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Minnesota Lynx,-0.1952314272921112,11,16 - 18,0,2,Minnesota Lynx - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,New York Liberty,0.3241548342528008,5,22 - 18,0,2,New York Liberty - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Phoenix Mercury,0.3492407595468896,4,16 - 18,0,2,Phoenix Mercury - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Sacramento Monarchs,0.1777403403644899,6,19 - 18,0,2,Sacramento Monarchs - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,San Antonio Silver Stars,0.5103382786995595,3,28 - 15,0,2,San Antonio Silver Stars - 2008,0,1,1,L @ Detroit Shock 60-76,Detroit Shock
975.0,2008-10-05,2008,Seattle Storm,0.1354216715214581,8,23 - 14,0,2,Seattle Storm - 2008,0,0,0,No Game,
975.0,2008-10-05,2008,Washington Mystics,-2.009346782570124,14,10 - 24,0,2,Washington Mystics - 2008,0,0,0,No Game,
976.0,2009-06-06,2009,Atlanta Dream,-1.3987140716584046,13,1 - 0,0,0,Atlanta Dream - 2009,0,0,0,W vs. Indiana Fever 87-86,Indiana Fever
976.0,2009-06-06,2009,Chicago Sky,-0.9478853282102832,12,0 - 1,0,0,Chicago Sky - 2009,0,0,0,L @ Minnesota Lynx 85-102,Minnesota Lynx
976.0,2009-06-06,2009,Connecticut Sun,-0.5918207393646822,11,0 - 1,0,0,Connecticut Sun - 2009,0,0,0,L vs. Washington Mystics 70-82,Washington Mystics
976.0,2009-06-06,2009,Detroit Shock,1.3515563488085336,1,0 - 1,0,0,Detroit Shock - 2009,0,0,0,L @ Los Angeles Sparks 58-78,Los Angeles Sparks
976.0,2009-06-06,2009,Houston Comets,0.153470873477089,7,0 - 0,0,0,Houston Comets - 2009,0,0,0,No Game,
976.0,2009-06-06,2009,Indiana Fever,-0.2911641905178289,10,0 - 1,0,0,Indiana Fever - 2009,0,1,1,L @ Atlanta Dream 86-87,Atlanta Dream
976.0,2009-06-06,2009,Los Angeles Sparks,1.251832381319515,2,1 - 0,0,0,Los Angeles Sparks - 2009,0,0,0,W vs. Detroit Shock 78-58,Detroit Shock
976.0,2009-06-06,2009,Minnesota Lynx,0.4782412785115524,5,1 - 0,0,0,Minnesota Lynx - 2009,0,0,0,W vs. Chicago Sky 102-85,Chicago Sky
976.0,2009-06-06,2009,New York Liberty,0.0342604973812853,8,0 - 0,0,0,New York Liberty - 2009,0,0,0,No Game,
976.0,2009-06-06,2009,Phoenix Mercury,0.7567980251257314,3,1 - 0,0,0,Phoenix Mercury - 2009,1,0,2,W vs. San Antonio Silver Stars 90-79,San Antonio Silver Stars
976.0,2009-06-06,2009,Sacramento Monarchs,-0.0623920625267429,9,0 - 1,0,0,Sacramento Monarchs - 2009,0,0,0,L vs. Seattle Storm 61-71,Seattle Storm
976.0,2009-06-06,2009,San Antonio Silver Stars,0.2350852315594303,6,0 - 1,0,0,San Antonio Silver Stars - 2009,0,0,0,L @ Phoenix Mercury 79-90,Phoenix Mercury
976.0,2009-06-06,2009,Seattle Storm,0.6350609309533914,4,1 - 0,0,0,Seattle Storm - 2009,0,0,0,W @ Sacramento Monarchs 71-61,Sacramento Monarchs
976.0,2009-06-06,2009,Washington Mystics,-1.6043291748585822,14,1 - 0,0,0,Washington Mystics - 2009,0,0,0,W @ Connecticut Sun 82-70,Connecticut Sun
977.0,2009-06-07,2009,Atlanta Dream,-1.6747820073383233,14,1 - 1,0,0,Atlanta Dream - 2009,0,0,0,L @ Washington Mystics 71-77,Washington Mystics
977.0,2009-06-07,2009,Chicago Sky,-0.9751017594593572,12,0 - 1,0,0,Chicago Sky - 2009,0,0,0,No Game,
977.0,2009-06-07,2009,Connecticut Sun,-0.260244482191978,8,1 - 1,0,0,Connecticut Sun - 2009,0,0,0,W @ New York Liberty 66-57,New York Liberty
977.0,2009-06-07,2009,Detroit Shock,1.2116134464113273,2,0 - 1,0,0,Detroit Shock - 2009,0,0,0,No Game,
977.0,2009-06-07,2009,Houston Comets,0.1964931479042314,7,0 - 0,0,0,Houston Comets - 2009,0,0,0,No Game,
977.0,2009-06-07,2009,Indiana Fever,-0.7333191372793647,11,0 - 2,0,0,Indiana Fever - 2009,0,1,1,L vs. Minnesota Lynx 74-96,Minnesota Lynx
977.0,2009-06-07,2009,Los Angeles Sparks,1.358719632787787,1,1 - 0,0,0,Los Angeles Sparks - 2009,0,0,0,No Game,
977.0,2009-06-07,2009,Minnesota Lynx,0.9851452687503652,3,2 - 0,0,0,Minnesota Lynx - 2009,0,0,0,W @ Indiana Fever 96-74,Indiana Fever
977.0,2009-06-07,2009,New York Liberty,-0.2850861474492903,9,0 - 1,0,0,New York Liberty - 2009,0,0,0,L vs. Connecticut Sun 57-66,Connecticut Sun
977.0,2009-06-07,2009,Phoenix Mercury,0.7113506433085621,5,1 - 0,0,0,Phoenix Mercury - 2009,1,0,2,No Game,
977.0,2009-06-07,2009,Sacramento Monarchs,-0.398480569543895,10,0 - 2,0,0,Sacramento Monarchs - 2009,0,0,0,L @ Seattle Storm 70-80,Seattle Storm
977.0,2009-06-07,2009,San Antonio Silver Stars,0.2536274270884823,6,0 - 1,0,0,San Antonio Silver Stars - 2009,0,0,0,No Game,
977.0,2009-06-07,2009,Seattle Storm,0.8601295258634545,4,2 - 0,0,0,Seattle Storm - 2009,0,0,0,W vs. Sacramento Monarchs 80-70,Sacramento Monarchs
977.0,2009-06-07,2009,Washington Mystics,-1.2500649888519977,13,2 - 0,0,0,Washington Mystics - 2009,0,0,0,W vs. Atlanta Dream 77-71,Atlanta Dream
978.0,2009-06-08,2009,Atlanta Dream,-1.7069914041526957,14,1 - 1,0,0,Atlanta Dream - 2009,0,0,0,No Game,
978.0,2009-06-08,2009,Chicago Sky,-0.8841889452579004,12,0 - 1,0,0,Chicago Sky - 2009,0,0,0,No Game,
978.0,2009-06-08,2009,Connecticut Sun,-0.2595225473576735,9,1 - 1,0,0,Connecticut Sun - 2009,0,0,0,No Game,
978.0,2009-06-08,2009,Detroit Shock,1.6806128017393975,1,1 - 1,0,0,Detroit Shock - 2009,0,0,0,W vs. Los Angeles Sparks 81-52,Los Angeles Sparks
978.0,2009-06-08,2009,Houston Comets,0.1612931835331718,7,0 - 0,0,0,Houston Comets - 2009,0,0,0,No Game,
978.0,2009-06-08,2009,Indiana Fever,-0.6346631586921853,11,0 - 2,0,0,Indiana Fever - 2009,0,1,1,No Game,
978.0,2009-06-08,2009,Los Angeles Sparks,0.9066626443640076,3,1 - 1,0,0,Los Angeles Sparks - 2009,0,0,0,L @ Detroit Shock 52-81,Detroit Shock
978.0,2009-06-08,2009,Minnesota Lynx,0.9085884283579188,2,2 - 0,0,0,Minnesota Lynx - 2009,0,0,0,No Game,
978.0,2009-06-08,2009,New York Liberty,-0.1742634700002629,8,0 - 1,0,0,New York Liberty - 2009,0,0,0,No Game,
978.0,2009-06-08,2009,Phoenix Mercury,0.6867295183401149,5,1 - 0,0,0,Phoenix Mercury - 2009,1,0,2,No Game,
